1474140269125.0,09/17/2016 19:24:29,0
1474140274125.0,09/17/2016 19:24:34,0
1474140279125.0,09/17/2016 19:24:39,0
1474140284125.0,09/17/2016 19:24:44,0
1474140289125.0,09/17/2016 19:24:49,0
1474140294125.0,09/17/2016 19:24:54,0
1474140299125.0,09/17/2016 19:24:59,0
1474140304125.0,09/17/2016 19:25:04,0
1474140309125.0,09/17/2016 19:25:09,0
1474140314125.0,09/17/2016 19:25:14,0
1474140319125.0,09/17/2016 19:25:19,0
1474140324125.0,09/17/2016 19:25:24,0
1474140329125.0,09/17/2016 19:25:29,0
1474140334125.0,09/17/2016 19:25:34,0
1474140339125.0,09/17/2016 19:25:39,0
1474140344125.0,09/17/2016 19:25:44,0
1474140349125.0,09/17/2016 19:25:49,0
1474140354125.0,09/17/2016 19:25:54,0
1474140359125.0,09/17/2016 19:25:59,0
1474140364125.0,09/17/2016 19:26:04,0
1474140369125.0,09/17/2016 19:26:09,0
1474140374125.0,09/17/2016 19:26:14,0
1474140379125.0,09/17/2016 19:26:19,0
1474140384125.0,09/17/2016 19:26:24,0
1474140389125.0,09/17/2016 19:26:29,0
1474140394125.0,09/17/2016 19:26:34,0
1474140399125.0,09/17/2016 19:26:39,0
1474140404125.0,09/17/2016 19:26:44,0
1474140409125.0,09/17/2016 19:26:49,0
1474140414125.0,09/17/2016 19:26:54,0
1474140419125.0,09/17/2016 19:26:59,0
1474140424125.0,09/17/2016 19:27:04,0
1474140429125.0,09/17/2016 19:27:09,0
1474140434125.0,09/17/2016 19:27:14,0
1474140439125.0,09/17/2016 19:27:19,0
1474140444125.0,09/17/2016 19:27:24,0
1474140449125.0,09/17/2016 19:27:29,0
1474140454125.0,09/17/2016 19:27:34,0
1474140459125.0,09/17/2016 19:27:39,0
1474140464125.0,09/17/2016 19:27:44,0
1474140469125.0,09/17/2016 19:27:49,0
1474140474125.0,09/17/2016 19:27:54,0
1474140479125.0,09/17/2016 19:27:59,0
1474140484125.0,09/17/2016 19:28:04,0
1474140489125.0,09/17/2016 19:28:09,0
1474140494125.0,09/17/2016 19:28:14,0
1474140499125.0,09/17/2016 19:28:19,0
1474140504125.0,09/17/2016 19:28:24,0
1474140509125.0,09/17/2016 19:28:29,0
1474140514125.0,09/17/2016 19:28:34,0
1474140519125.0,09/17/2016 19:28:39,0
1474140524125.0,09/17/2016 19:28:44,0
1474140529125.0,09/17/2016 19:28:49,0
1474140534125.0,09/17/2016 19:28:54,0
1474140539125.0,09/17/2016 19:28:59,0
1474140544125.0,09/17/2016 19:29:04,0
1474140549125.0,09/17/2016 19:29:09,0
1474140554125.0,09/17/2016 19:29:14,0
1474140559125.0,09/17/2016 19:29:19,0
1474140564125.0,09/17/2016 19:29:24,0
1474140569125.0,09/17/2016 19:29:29,0
1474140574125.0,09/17/2016 19:29:34,0
1474140579125.0,09/17/2016 19:29:39,0
1474140584125.0,09/17/2016 19:29:44,0
1474140589125.0,09/17/2016 19:29:49,0
1474140594125.0,09/17/2016 19:29:54,0
1474140599125.0,09/17/2016 19:29:59,0
1474140604125.0,09/17/2016 19:30:04,0
1474140609125.0,09/17/2016 19:30:09,0
1474140614125.0,09/17/2016 19:30:14,0
1474140619125.0,09/17/2016 19:30:19,0
1474140624125.0,09/17/2016 19:30:24,0
1474140629125.0,09/17/2016 19:30:29,0
1474140634125.0,09/17/2016 19:30:34,0
1474140639125.0,09/17/2016 19:30:39,0
1474140644125.0,09/17/2016 19:30:44,0
1474140649125.0,09/17/2016 19:30:49,0
1474140654125.0,09/17/2016 19:30:54,0
1474140659125.0,09/17/2016 19:30:59,0
1474140664125.0,09/17/2016 19:31:04,0
1474140669125.0,09/17/2016 19:31:09,0
1474140674125.0,09/17/2016 19:31:14,0
1474140679125.0,09/17/2016 19:31:19,0
1474140684125.0,09/17/2016 19:31:24,0
1474140689125.0,09/17/2016 19:31:29,0
1474140694125.0,09/17/2016 19:31:34,0
1474140699125.0,09/17/2016 19:31:39,0
1474140704125.0,09/17/2016 19:31:44,0
1474140709125.0,09/17/2016 19:31:49,0
1474140714125.0,09/17/2016 19:31:54,0
1474140719125.0,09/17/2016 19:31:59,0
1474140724125.0,09/17/2016 19:32:04,0
1474140729125.0,09/17/2016 19:32:09,0
1474140734125.0,09/17/2016 19:32:14,0
1474140739125.0,09/17/2016 19:32:19,0
1474140744125.0,09/17/2016 19:32:24,0
1474140749125.0,09/17/2016 19:32:29,0
1474140754125.0,09/17/2016 19:32:34,0
1474140759125.0,09/17/2016 19:32:39,0
1474140764125.0,09/17/2016 19:32:44,0
1474140769125.0,09/17/2016 19:32:49,0
1474140774125.0,09/17/2016 19:32:54,0
1474140779125.0,09/17/2016 19:32:59,0
1474140784125.0,09/17/2016 19:33:04,0
1474140789125.0,09/17/2016 19:33:09,0
1474140794125.0,09/17/2016 19:33:14,0
1474140799125.0,09/17/2016 19:33:19,0
1474140804125.0,09/17/2016 19:33:24,0
1474140809125.0,09/17/2016 19:33:29,0
