1474137556258.0,09/17/2016 18:39:16,0
1474137566258.0,09/17/2016 18:39:26,0
1474137576258.0,09/17/2016 18:39:36,0
1474137586258.0,09/17/2016 18:39:46,0
1474137596258.0,09/17/2016 18:39:56,0
1474137606258.0,09/17/2016 18:40:06,0
1474137616258.0,09/17/2016 18:40:16,0
1474137626258.0,09/17/2016 18:40:26,0
1474137636258.0,09/17/2016 18:40:36,0
1474137646258.0,09/17/2016 18:40:46,0
1474137656258.0,09/17/2016 18:40:56,0
1474137666258.0,09/17/2016 18:41:06,0
1474137676258.0,09/17/2016 18:41:16,0
1474137686258.0,09/17/2016 18:41:26,0
1474137696258.0,09/17/2016 18:41:36,0
1474137706258.0,09/17/2016 18:41:46,0
1474137716258.0,09/17/2016 18:41:56,0
1474137726258.0,09/17/2016 18:42:06,0
1474137736258.0,09/17/2016 18:42:16,0
1474137746258.0,09/17/2016 18:42:26,0
1474137756258.0,09/17/2016 18:42:36,0
1474137766258.0,09/17/2016 18:42:46,0
1474137776258.0,09/17/2016 18:42:56,0
1474137786258.0,09/17/2016 18:43:06,0
1474137796258.0,09/17/2016 18:43:16,0
1474137806258.0,09/17/2016 18:43:26,0
1474137816258.0,09/17/2016 18:43:36,0
1474137826258.0,09/17/2016 18:43:46,0
1474137836258.0,09/17/2016 18:43:56,0
1474137846258.0,09/17/2016 18:44:06,0
1474137856258.0,09/17/2016 18:44:16,0
1474137866258.0,09/17/2016 18:44:26,0
1474137876258.0,09/17/2016 18:44:36,0
1474137886258.0,09/17/2016 18:44:46,0
1474137896258.0,09/17/2016 18:44:56,0
1474137906258.0,09/17/2016 18:45:06,0
1474137916258.0,09/17/2016 18:45:16,0
1474137926258.0,09/17/2016 18:45:26,0
1474137936258.0,09/17/2016 18:45:36,0
1474137946258.0,09/17/2016 18:45:46,0
1474137956258.0,09/17/2016 18:45:56,0
1474137966258.0,09/17/2016 18:46:06,0
1474137976258.0,09/17/2016 18:46:16,0
1474137986258.0,09/17/2016 18:46:26,0
1474137996258.0,09/17/2016 18:46:36,0
1474138006258.0,09/17/2016 18:46:46,0
1474138016258.0,09/17/2016 18:46:56,0
1474138026258.0,09/17/2016 18:47:06,0
1474138036258.0,09/17/2016 18:47:16,0
1474138046258.0,09/17/2016 18:47:26,0
1474138056258.0,09/17/2016 18:47:36,0
1474138066258.0,09/17/2016 18:47:46,0
1474138076258.0,09/17/2016 18:47:56,0
1474138086258.0,09/17/2016 18:48:06,0
1474138096258.0,09/17/2016 18:48:16,0
1474138106258.0,09/17/2016 18:48:26,0
1474138116258.0,09/17/2016 18:48:36,0
1474138126258.0,09/17/2016 18:48:46,0
1474138136258.0,09/17/2016 18:48:56,0
1474138146258.0,09/17/2016 18:49:06,0
1474138156258.0,09/17/2016 18:49:16,0
1474138166258.0,09/17/2016 18:49:26,0
1474138176258.0,09/17/2016 18:49:36,0
1474138186258.0,09/17/2016 18:49:46,0
1474138196258.0,09/17/2016 18:49:56,0
1474138206258.0,09/17/2016 18:50:06,0
1474138216258.0,09/17/2016 18:50:16,0
1474138226258.0,09/17/2016 18:50:26,0
1474138236258.0,09/17/2016 18:50:36,0
1474138246258.0,09/17/2016 18:50:46,0
1474138256258.0,09/17/2016 18:50:56,0
1474138266258.0,09/17/2016 18:51:06,0
1474138276258.0,09/17/2016 18:51:16,0
1474138286258.0,09/17/2016 18:51:26,0
1474138296258.0,09/17/2016 18:51:36,0
1474138306258.0,09/17/2016 18:51:46,0
1474138316258.0,09/17/2016 18:51:56,0
1474138326258.0,09/17/2016 18:52:06,0
1474138336258.0,09/17/2016 18:52:16,0
